Headline,Attention Score
Even Apocalyptic Sandstorms Can’t Seem To Stop These People From Doing Their Thang.,0
Watch Oprah Get Confused When An Amazing Woman Talks About How She Doesn't Believe In God,1
Everything You And Oprah Wanted To Know About Atheists But Were Afraid To Ask,0
The Eerie Thought About God That The Inventor Of The Nuclear Bomb Had When It Went Off,1
"The Men Who Built The Atomic Bomb Felt Like Gods When It Worked, But Not In An Egotistical Way",0
The Study Every Democrat Should Know About,1
Does Democracy Still Work In America?,0
This Video Will Make You As Uncomfortable As An Open-Backed Hospital Gown Does.,1
"Um, Gynecological Sock Puppets? Time To Add One More Thing To Your List Of Biggest Fears. ",0
"There's One Thing Almost Every TV Wife Has In Common, And It's Not That They're Naggy Buzzkills",1
Why I Almost Always Find Myself Rooting For TV Wives In Antihero Dramas,0
"National Park Service Workers Tell The Truth About The Shutdown, And It's Very Real",1
Our National Parks Don't Just Stay Beautiful On Their Own. They Need These People.,0
His Mom Made A Mistake He Will Never Be Able To Forget,1
"A Child Should Never Have To Call Their Parents In Jail. And Yet, Here We Are.",0
"It's Not Perfect, But A Couple Teens Put Together The Most Authentic Obamacare Pitch I've Seen",1
There Are Teens Who Don't Ever Think About Health Care. And Then There Are Teens Who Rap About It.,0
The Get-Rich-Quick Plan That Is Actually Killing People,1
" I Believe In Justice. I Also Believe Prison Should Be A Life Sentence, Not A Death Sentence. ",0
The Huge Invasion Of Privacy That This Woman Just Shrugs Her Shoulders At Has Me Going 'WTF?',1
Need A Halloween Costume? How About Going As The Constitution? It's All Make-Believe Now.,0
Four College Kids Decided To Try Living Like 1.1 Billion People Do Every Day,1
Think You Could Live On What 1.1 Billion People Do Every Day?,0
"I Got The Subway Earlier, And A Woman Was Being Tortured Right Next To Me",1
"Sorry For The Train Delay, There's A Child Soldier On The Track
",0
"They Openly Told Everyone All It Was Fake, And They STILL Bought Everything. Unbelievable.",1
Proof People Will Buy Anything They See On The News. See What I Did There?,0
"You Do This Everyday, Sometimes In The Privacy Of Your Own Bedroom. Mind If Everyone Knows About It?",1
"Meet Six People Who Have Betrayed Our Country Or Are Helping Save It, Depending On Who You Ask",0
A Kid Walks Into A Church And Asks For Something No Human Should Ever Have To Ask For,1
"Teens Ask For A Lot Of Things, But What One Is Pleading For Is Legit ... And Truly Gut Wrenching",0
She Works At McDonald's And Called Its Help Line. You Won't Believe What They Told Her To Do.,1
Tired Of People Getting Public Assistance? Call McDonald's Help Line And Tell THEM.,0
"If You Had 30 Pizzas, You'd Probably Throw A Pizza Party For Your Friends, Right? Not These Guys.",1
A Dream Team Combination: Pizza And An Act Of Kindness That Made Me Smile,0
Life For Millions Of People Goes A Little Something Like This,1
"If A Musician Like This Can Add His Voice To Something We All Need To Know About, Can Things Change?",0
Too Many People Don't Know What Stunting Is. Don't Be One Of Them.,1
Does Every Child Deserve To Grow To Their Potential? It Sucks That We Even Have To Ask That.,0
Like. Totally. Whatever. If You Know Someone Who Uses Those Words Show Them This Video.,1
"A Wonderful Reminder To Speak Up, Speak Loud And Well, You Know...",0
Like. Totally. Whatever. If You Know Someone Who Uses Those Words Show Them This Video.,1
"Like, You’ll Totally Get This Dude But Whatever",0
Like. Totally. Whatever. If You Know Someone Who Uses These Words Show Them This Video.,1
Like. Totally. Whatever. This Poet Has Something To Say To You.,0
He's Speaking. She's Playing. And I'm Just Over Here Trying To Pick My Jaw Off The Floor.,1
"This Guy Just Spoke The Most Beautiful Words About Ninjas, Braces, and Mono ",0
This Pastor Explains The One Thing That Always Changes People's Perception Of Gay People,1
"Why This Pastor Has A Problem With The Phrase Love The Sinner, Hate The Sin",0
Do You Really Mean To Tell Me You Don’t Like The Way I Have Sex? 'Cause That's All I'm Hearing.,1
"I’m Opinionated, Daring, And Confident — That’s What You Meant By Calling Me Those Names, Right?",0
The Reason This Guy Is So Pissed Is The Same Reason Intelligent Conversation Is Hard To Find,1
"When He Beats Around The Bush It's Maddening. But When He Does The Opposite, That's Just Lovely.",0
Can Somebody Please Explain How This Is Still Legal?,1
You Won't Believe Who's Been Sending Your Congressman To NFL Games,0
"How 'We, The People' Became 'We, The Corporations' In Under 4 Minutes",1
How Corporations Have Been Kinda Trying To Become 'People' For Almost 200 Years,0
"If You've Ever Heard People Say, 'There Are Plenty Of Jobs Out There...' Then Take A Look At This",1
Why The Old Saw That Has No Teeth: 'Out Of Work? Just Go Get A Job!',0
Star Into Her Eyes — Now Watch One Year In An Abusive Relationship Happen In One MInute,1
What It Must Feel Like To Have Domestic Violence Literally Stare Us In The Face,0
I Think This Is What People Mean When They Call Our Teachers ‘Heroes’,1
Teachers Describe Picking Up The Pieces One Year After Hurricane Sandy,0
See Why We Have An Absolutely Ridiculous Standard Of Beauty In Just 37 Seconds,1
Are You Curious Why So Many Of Us Struggle With An Important Issue? Here's A Really Short Answer.,0
Now They Use Coolers Packed With Ice.  Wait Till You See What They Want To Use Next.,1
The Standard Is 6-Hours Before A Transplant Heart Is Unsafe. How They Want To Extend That? Wow.,0
5 Halloween Posters That Hit A Little Too Close To Home...,1
"If You Can Manage To NOT Have To Live Through One Of These, You Are Lucky Indeed!",0
"When One Hour Of Work Can't Afford To Buy The Sandwich You Just Made, There Is Something Wrong Here",1
The Reality For Fast Food Workers: Can't Survive On $7.25,0
"70 Years Ago, She Dreamt Of Freedom. 30 Years Ago, They Threw Her In Jail. She's Still Fighting.",1
An Egyptian Octogenarian On Why There Is Hope For Her Revolution,0
Don't Ask Hilary Clinton About Abortion If You Can't Handle Her Answer,1
Congressman Thinks He's Cornering Hillary Clinton. But No One Puts Hillary In A Corner.,0
The Food Stamp Scandals That Nobody Is Talking About On Either Side,1
A Note To Those Who Would Cut Food Stamps When So Many Are Suffering,0
"One Look At This Graphic And You Might Think Women Aren't Creative, Literate, Or Intelligent",1
"Ohaithere, Network Television. Nice Gig You've Got Going There. But We Need To Talk...",0
"Can You Believe That Coke And Pepsi Are Desperate Enough To Stoop So Low? 
",1
"Every Time You Enjoy A Refreshing Coca-Cola, A Poor Farmer Gets Thrown Off His Land",0
Something Truly Messed Up Just Happened In Congress And You Totally Haven't Heard A Word About It,1
A Bi-Partisan Congress Just Made It Easier For Banks To Bi-Partisanly Rob Us All,0
What You Never Thought You'd Hear On Sesame Street,1
She's Not A Cookie-Addict. She Doesn't Live In A Trash Can. But Kami Has Bill Clinton's Attention.,0
Here’s A Perfect Example Of Why We Need The Arts In Our Schools,1
A Music Therapist Helps Kids Of All Ability Levels Create A Performance Together,0
We Use It Everyday ... Even Though It's Just As Dangerous As Cigarettes,1
It's A Shame We Are So Dependent On Such An Unhealthy Jerk-Wad,0
"After Tragedy Hits, He Wants To Do The Last Thing I'd Expect",1
An Ironworker In Breezy Point Wants To Do Exactly The Last Thing I’d Expect After Hurricane Sandy,0
Watch Kerry Washington Play Every Black Woman Alive Right Now On SNL,1
"Oprah, Michelle Obama And Beyonce And No One On SNL To Play Them",0
A Teenager Gets A Standing Ovation From His Class ... Just By Speaking.,1
How Colin Firth Indirectly Helped A British Boy Speak Clearly For The First Time,0
Something Truly Screwed Up Just Happened In Congress And You Probably Haven't Heard A Word About It,1
A Bipartisan Congress Just Voted To Let Banks Ruin Us And You Probably Haven't Heard A Word About It,0
"​She's A Photographer Who Captures Humanity — Yet So Many Only View Her Work In One Way
",1
"Hear One Woman Explain What It Means To Be Labeled A ""Black Photographer""",0
Something Truly Screwed Up Just Happened In Congress And You Probably Haven't Heard A Word About It,1
Something Insane Just Happened In The House Of Representatives,0
Parents Are Supposed To Protect Their Kids. What These Parents Did Is Unspeakable.,1
Would You Believe Me If I Told You About A Tradition Where Parents Sell Their Kids Into Slavery?,0
Watch An Adorable And Precocious 6-Year-Old Murder A Snitch At Her Tea Party,1
How To Stop Your Adorable Child From Putting A Hit Out On A Snitch,0
"I'm Freaked Out By Fellow Travelers With Germs, But I Had No Idea There's Something Even Worse.",1
Why Airports With No Paid Sick Leave For Staff Are Endangering Us All,0
A 5-Year-Old Girl Asked A Lesbian If She Was A Dude. She Responded The Awesomest Way Possible.,1
Coming Out Of The Closet Is Hard. Even For Straight People.,0
"What Would Happen If We Paid Moms $113,000 Dollars A Year?",1
Allowance Would Certainly Get More Lucrative,0
How The Grinch Is About To Steal From Millions This Holiday,1
"Rudolph, With Your Nose So Bright, Won't You Help Grinches In Congress See What's About To Happen?",0
A Room Full Of Feminists Just Applauded A Guy Who Dissed Feminists. Wait For It….,1
This Jerk Just Said Taliban Is Better Than Feminist. I’m The Jerk Who’s Agreeing With Him. (Whaaa??),0
They’ll Let Lesbians Do It. Straight Guys Even. But THESE People? Not A Chance.,1
The Government Agency That Would Rather Let You Die Than To Treat All People Equally,0
What He Has To Say About Your Favorite Products And Brands Should Do More Than Worry You,1
"Your Phone Isn't Innocent. Neither Are Chocolates, Diamonds, Or Cottons. Not Even Blood-Thinners.",0
"She Died Two Weeks After Giving This Interview, But Not Before Calling Out Some Serious BS",1
In 45 Seconds A Little Girl Is Going To Floor You. Then She'll Make You Care A Lot More About Cancer,0
They Ask This Homeless Veteran To Look In The Mirror. Who Stares Back Is Unrecognizable.,1
Cross The Line That Separates Most Of Us From Our Homeless Veterans,0
This Incredible Timelapse Shows Us One Homeless Veteran's Transformation,1
See How Far A Little Dignity And Respect Takes This Homeless Veteran,0
The Subliminal Message In So Many Animated Kids’ Movies And Shows Isn’t About Violence,1
"SAD FACT: For Every 1 Female Cartoon Character, There Are 3 Male Cartoon Characters",0
The Most Hilarious Parody Video I've Seen Yet: What Does The Farmer Say?,1
"Forget What The Fox Says, These Farmers Are Actually Using Real Words Like 'Work' And 'Corn'",0
"I Never Thought I'd Want To High Five A Teacher For Yelling At A Student, But I Was Wrong",1
"If All Schools Included This Lesson, Our Students Would Be So Much Better Educated",0
They Asked Him His One Wish To Change The World. He Showed Them His Art.,1
Can Graffiti Make The World A Better Place?,0
They’ll Let Lesbians Do It. Straight Guys Even. But THESE People? Not A Chance.,1
"If More People Knew About What FDA Was Doing, Would They Change Their Ridiculous Policy?",0
And Cue The Best Response To Sexism On TV Since EVER,1
One Of TV's Biggest Stars Has Stepped Into A Congresswoman's Shoes And Rocked It For Women's Rights,0
What Happened To This Being a Place Where We Gave A Damn About Our Fellow Americans?,1
What Happened To An America Where We Cared About Our Fellow Americans?,0
A Visualization Of World War II Like You've Never Seen Before,1
A Hypnotizing Way To Visualize The Panic And Scale Of War,0
"If You're Living In A Developed Country, But You're Not Happy, What Are You Doing Wrong?",1
"If A Government Can't Be Responsible For Your Happiness, Why Have A Government At All?",0
This Man On The Verge Of Breaking Down Says More In 3 Minutes Than Most Say In A Lifetime,1
This Man Lives Right In The Path Of Typhoon Haiyan And Was Pleading For Help A Year Before It Hit,0
The Same Question Is Asked To Parents And Then Their Kids. The Difference Is Kinda Revolutionary.,1
Who Are We Creating A Better World For? These Kids Have Some Ideas.,0
"She Was Stuck Paralyzed From The Neck Down, Until She Saw A Youtube Video That Changed Her Life",1
How One Simple Youtube Video Saved Cynthia From Her Paralysis,0
Would The World Accept This If It Were Happening To Men?,1
"Until Perpetuators Are Held Accountable, Women Will Stay In Danger",0
"She Was Stuck Paralyzed From The Neck Down, Until She Saw A Youtube Video That Changed Her Life",1
"How This Paralyzed Woman Could Walk Again, And How You Could Do Something Equally Epic For Yourself",0
"An Artist Figured Out How To Map All The Nukes In The World. Also, He Figured Out How To Scare Me.",1
"Bomb, Bomb, Bomb, Bomb, Bomb, THIS MAP",0
"If You See A Burglary In Progress, You're Probably Going To Report It...Right?",1
What Happens When Our Communities Suffer Because People Are Afraid To Report Crimes?,0
It's Hard To Speak About These Things In Public. So He Drew This Instead.,1
Victims Of Sexual Abuse Don’t Become Monsters. Some Become Badass Artists Who Fight Them.,0
"This Kid Just Called His Mom An Angel. After Watching What She's Done All Day, I Totally Agree. ",1
When Is A 2-Year-Old Driving A Trike Through Your House The Mellowest Part Of Your Day?,0
"If You Can Watch This Movie Trailer And Not Get Excited About The Movie Itself, You're Made Of Stone",1
Coming Soon: The Powerful Story Of How Farm Workers Kicked Some Tail,0
"When You Go Out To Eat, Tipping Is Not Optional. You Read That Right.",1
"If Minimum Wage Is The Floor, These People Are In The Basement",0
You'd Be A Feminist Too If You Experienced What She Did,1
"Hear Her Out, You Might Be A Feminist Too",0
Some States Have Decided That People Living On The Edge Might Not Be Such A Great Idea,1
Is Your State More Likely To Give A Darn About People Who Work For A Living?,0
"He's The Only One In His School. Instead Of Feeling Special, He Gets Bullied Everywhere. ",1
How Do Bathrooms Become Battlegrounds For These Teens?,0
"She Has A Dark Secret, Who Can She Tell?",1
"On Law And Order: SVU They Call Them Victims, I Prefer The Term Survivor.",0
He Was Asked Why Whiteness Made Him So Uncomfortable. His Response Is Pretty Profound.,1
"When Shutting Up Is Actually A Privilege, It's Time To Speak The Eff Up",0
Walmart Went On The Record About What It Pays Its Workers. It Didn’t Count On Us Knowing Math.,1
"In School, Below 50% Is A Failing Grade. But Somebody's Giving Themselves A High Five.
",0
How Changing The Definition Of One Word Might Make TV Shows Worse But Real Life Better,1
"Why Breaking Bad, The Sopranos, And The Cosby Show Give Us An Incomplete Picture Of Family",0
"Wow, Here's A Scarily Simple Way To Sabotage Your Life And Everyone's Around You ",1
Which Beloved Classic Author Might Have Thought You Were A Public Menace Right Now?,0
"One Day After His Dad Dies, He Does This",1
Why You Might Want To Stop Whining About Your Family Over The Holidays,0
A Kid Says Something To A Teacher That No One Should Have To Experience,1
"She Has A Dark Secret, Who Can She Tell?",0
A Poem For All The 'Boobs Guys' And 'Butt Guys' Out There,1
Is This Kinda The Poetry Version Of 'I Like Big Butts' By Sir Mix-A-Lot?,0
They Did It 86 Times To Every Other President Combined. 82 Times To Obama Alone.,1
Why Are The Democrats Finally Fighting Back? See For Yourself.,0
"If We Paid These Women What They're Worth, There'd Be A Lot Of Men Complaining About Unfair Pay",1
It Would Really Be Easier To Clean Spit-Up If You Got A Check Afterward,0
The Side Effect Of Birth Control No One Ever Talks About,1
The Economics Of Birth Control Prove Letting Ladies Make Their Own Decisions Is Good For Your Wallet,0
The Only Dog Video On The Internet That Will Make You Reflect On Your Life,1
Do You Know Someone With This Black Dog?,0
These Mothers Literally Turned Rags To Riches,1
A Great Story About The Phillipines That Does Not Involve A Typhoon,0
Watch This 6-Year-Old Give You The Most Adorable Guilt Trip Ever,1
A Little Dude Gets Kind Of Philosophical About Ocean Pollution,0
"Imagine Being Surrounded By People All Day, But Not Actually Talking To Anyone, And Then Seeing This",1
What Happens When A Group Of People Decide To Camp Out In The NYC Subway?,0
Let's Be Real: How Likely Are We To Get Accidentally Nuked By A Warhead?,1
Why You're More Likely To Be Accidentally Blown Up By A Nuclear Bomb Than To Die In A Plane Crash,0
Mustachioed Kevin Bacon Jumps In Front Of A Green Screen — And Into Our Hearts,1
Never Underestimate The Power Of Bacon,0
"It Doesn't Make Sense To Stop ""AIDS In Africa."" Yes, You Read That Correctly.",1
AIDS Is 25 And Like Most Twentysomethings It's Having A Hard Time Finding A Home.,0
WAIT! Listen To This Guy's Talk On Spending Money And Happiness Before Going Out Shopping On Friday,1
Plans To Snag Some Hot Deals On Friday? Here's A Thought On What To Do With The Money You Saved.,0
Mustachioed Kevin Bacon Jumps In Front Of A Green Screen — And Into Our Hearts,1
"Bacon, Bacon, Kevin Bacon, Bacon, Economic Growth, Bacon, Bacon, Bacon, Bacon",0
"If This Woman Were Alive Today She'd Be 109. Actually, She Is, And Has Something Incredible To Say.",1
Guess Which Of These People Turned Out To Be The Most Inspiring 109-Year-Old You'll Ever Meet?,0
I Can't Believe We Even Still Need To Talk About Something I Thought America Dealt With Years Ago,1
"A Reminder Of What America Should Really Mean, From What Of It's Greatest Young Voices",0
"It's Not A Ghost Or An Alien. It's Real, And It's Way Scarier.",1
How Did A Boy Scout Turn His Neighborhood Radioactive With A Bunch Of Smoke Alarms?,0
"If You Pass One Of These People At The Airport This Season, Maybe Tell Them You Support Them?",1
"As You Return From Your Thanksgiving Holiday, Consider Some Who Never Got To Join In",0
"After Black Friday And Cyber Monday, Here's A Selfless Day You Could Add To Your Week",1
A New Addition To Your Thanksgiving Weekend: Giving Tuesday,0
Some Creepy Dudes Wrote Some Creepy Things To This Reporter. So She Is Calling Them Out. In Public.,1
SCIENCE FACT: Being A Woman On The Internets Is Way Harder Than Being A Dude On The Internets,0
"They Said She Was Paralyzed, And She Couldn't Afford Her Recovery. Then A Dancer Changed It All",1
Learning Something New Can Always Make Our Lives Better. She Learned To Walk ... For The Second Time,0
"I Have Never Heard Of This Fox News Host, But He Nailed This Closing Monologue Of His Show",1
Fox News Host Takes My Love For Questioning Everything And Points It At Our Two Party System,0
"The Next Time Someone Says 'There's More Fish In The Sea,' Tell Them Why They're Wrong",1
How World Governments Do No Better A Job Of Caring For Fish Than Children,0
The Incredible Number Of People Who Touch Your Food Before It Hits The Table,1
The Amazing Number Of People Who Bring Your Food To The Table,0
"When You Think Of Little Afghan Girls, Do You Think 'Badass'? You Should.",1
Helmet? Check. Skateboard? Check. Afghan Girl Power? Triple Check.,0
"It Takes Him 90 Seconds to Shut Down Climate Change Skeptics, All Without Any Fancypants Science",1
How Climate Change Skeptics Are Missing The Point Of Science,0
"Finding Nemo' Isn't A Children's Movie, It's A Warning. This Animation Will Show You How.",1
"In 50 Years, You Won't Be Able To Say ""There Are Always More Fish In The Sea.""",0
"The One Where A Walmart PR Firm Creates An Ad So Full Of Propaganda, It's Actually Hilarious",1
"Those Black Friday Protesters ... A Bunch Of Pizza-Eating, Beer-Guzzling Kids?",0
"What Happens When 192,678 People Share A Video About Coming Out Of The Closet?",1
How You And A Bunch Of People You Don’t Know Helped Save A Life,0
"If A Man Asks What Women Have Been Asking For Centuries, Will Men Finally Listen?",1
"Men, Put Your Masks Down. Let's Talk.",0
Something We've Had Since Humans Have Been Around Might Be Lost On Your Grandchildren,1
"In The Future, Kids Will Learn About Fish The Way We Learned About Dinosaurs",0
Let This 6-Year-Old Give You An Adorable Guilt Trip About Something You Do Every Day,1
Watch This 6-Year-Old Give You An Adorable Guilt Trip About Recycling,0
"What If We Could Know, Without Asking People Who Work There, If A Company Treats Workers Fairly?",1
We Have Yelp Ratings & Tripadvisor Ratings. What If Companies Were Rated On How Well They Pay?,0
2 Minutes: The Reasons Why These People Are Mad as Heck,1
Everything You Wanted To Know About Folks Walking Out Today But Were Afraid To Ask,0
Why Does Sarah Silverman Say Vaginas Really Really Scare People?,1
How Could Two Liberal Comedians Ever Think They'd Find Kindred Spirits In Texas?,0
Ever Fall In Love With The Wrong Person? He Did And Has A Few Stunning Things To Say.,1
"Love Is A Lot Like War. For Him, More Literally So.",0
"Fill In The Blank: 'Nice Guys Finish ___.' Nope, Not After What You're About To See.",1
What's The Best Way To Tell Your Friend Her Shirt Is Hideous?,0
"Did That Really Just Happen? Yep. This Guy Pulled Down His Pants, On Stage, During His TED Talk.",1
"Move Over, Charmin. Here's Some Toilet Paper That's Better For The World (And Has 1200% More Puns)",0
He Saved 669 Kids Lives From Nazi Death Camps — And What The Audience Do At 0.50 Is Incredible,1
Watch The 'British Schindler' Get The Touching Surprise Of His Life On TV,0
Nelson Mandela's Awesome Advice On How To Live Our Lives Makes Me Want To Make Some Changes,1
Nelson Mandela's Insightful Guidance Makes Me Want To Make Some Changes About How I Live,0
Adorable! 20 Things We Should Say More Often.,1
I Never Realized Corn Dogs Can Play Such A Big Role In Making People Happy,0
"You Could Knit A Giant Sweater To Wrap Around Your Car, Or You Could Try These Tips",1
Is A Trunk Laden With Christmas Gifts Wrecking Your Miles-Per-Gallon? Here’s How To Even It Out.,0
"That Burger Looks Innocent, But It’s Hiding More Secrets Than A Teenager’s Diary",1
How To Fit 57 Ingredients Into 1 Wee Little Cheeseburger,0
"These Humans Are Pretty Much The Best We've Got, But They Don't Qualify For These Friggin Awards?!",1
"Do These Awards Still Matter? Yes. Do They Need A Major Overhaul? For The Love Of Science, Yes!",0
"I Loved The Pretty Dots On This Map ... But Upon Further Inspection, I Felt Sick To My Stomach",1
"Why There Are So Many Blue Dots On This Map, And Why We Should All Care",0
Watch A Congressman Freak Out When Told To Not Talk About The People Suffering In The Room,1
This Congressman Has An Idea About How To Fix Immigration. It Involves Screaming On The House Floor.,0
"When Congress Is Basically Taking Bribes From Corporations, There's Only 1 Thing To Do. PRANK THEM.",1
This Is Probably The Least Effective Way To Bribe Your Congressman,0
The One Minute Video That Captures Everything That's Wrong With America's Gun Control,1
A Harrowing Look At America's Youngest Victims Of Guns In One Minute,0
194 Reasons Why Your Argument Against Gun Control Is Flawed,1
What The Number 194 Has To Do With Your Apathy To Gun Control,0
A Little Taste Of What Capitalism Is Like When It Has No Limits,1
"Monopolies Are A Great Thing, Aren't They?' Said No Working People Ever.",0
"That Burger Looks Innocent, But It’s Hiding More Secrets Than A Teenager’s Diary",1
"I’d Like 1 Cheeseburger, Pickles, Onions, But Hold The Pyrophosphate",0
What Taking A Job As A Seasonal Worker Can Do For You,1
How Many Jobs Are Created During The Holiday Season?,0
"A Male Feminist’s Take On Crying, Pornography, And Miley Cyrus",1
One Man Wants To Be The Last Link In His Family’s Legacy Of Violence,0
"Oh Big Box Store, Oh Big Box Store, How Lovely Are Your Children?",1
"Oh Big Box Store, Oh Big Box Store, How Hard Working Are Your Children?",0
A Kid Looked Death Right In The Eye And Sang This Song. 5000 People Picked Up Where He Left Off.,1
5000 People Singing About Kid's Cancer For A Really Uplifting Reason,0
It's Easy For These Celebrities To Go Home — Not So Easy For Who They're Talking About,1
"Syria's Children Have No Safe Home, And These Celebrities Want You To Open Your Eyes To It",0
A Girl Is Hit By A Car And Is Dying. The Response She's Met With Is A Shrug And 'Not My Problem.',1
A Dramatization That Depicts The Difficulty Many Face In Accessing Healthcare In Palestine,0
"In A Country Where Same-Gender Sex Is Now A Crime, Hear What It's Like To Be Gay In India",1
Gay Rights Are Being Trampled On In This Country — But Hear How They Plan To Take A Stand,0
"He Thought His Parents Were Breaking Up, But He Was Beautifully Wrong",1
There Is A Reason He Will Always Remember One Car More Than Any Other,0
She Was Raised To Think Girls Are Worthless. You Should See What Changed Her Mind.,1
"Until The Age Of 47, She Wouldn't Have Been Able To Read This Headline. You Should See Her Now.",0
"This Is Just Like 'Fern Gully', Except The Dudes With Chainsaws Are The Heroes",1
Earth! Fire! Wind! Water! Heart! Chainsaw! (WHAT.),0
"I Have Never Seen A Shorter, So Straight-To-The-Point, No-BS Ad On Vaccines. And It's Pretty.",1
A 30-Second Animation On Vaccines That's As Painless As Vaccines,0
She Was Raised To Think Girls Are Worthless. You Should See What Changed Her Mind.,1
"Until The Age Of 47, She Thought Girls Were Worthless.",0
"Black Girls Code. Simple Name, Revolutionary Premise.",1
How One Organization Is Giving Young Black Girls Tools For The Future,0
"These Women Describe Some Unspeakable Horrors, But It’s How They Made It Out That Gave Me Chills",1
"When Life Was Unspeakably Dark, They Were Able To Make It Out To The Light",0
Something All Families Need Right Now. The Heck With Politics.,1
"When Your Kids Are In The Hospital, Wouldn't It Be Great If You Didn't Have To Worry About Your Job?",0
"I Know It's Hard To Believe, So Here's Proof Discrimination Does Bad Things To People",1
More People Need To See What This Study Says About The Impact Of Racism On Health,0
Psst...Wanna Buy Some Stuff Right From The People Who Make It?,1
What If Some Of The Dollars You Spend On Food Could Help Sustain Good Jobs?,0
I’ve Got The Perfect Gift For All The People In Your Life Who Don’t Need Anything,1
I’m Straight Up Giving You An Excuse To Buy A Lump Of Coal For All Your Favorite Frenemies,0
One Time A Guy Gave A Homeless Man A Computer And The Recipient Did Exactly What The Giver Expected,1
"I've Heard About Teaching Life Skills To Homeless People, But Here's One That's New To Me",0
6 Guys Contradict Decades Of Stereotypes Using Only A Whiteboard And A Marker,1
Many Manly Men Make Meaningful Messages With Markers,0
"A Kid Answers The Question ""What Do You Want To Be When You Grow Up?"" With SUCH A Clever Answer",1
While This Kid Was Thinking About Public Education I Was Watching Cartoons. And That Was Last Week.,0
What One Guy Has To Say About Our Country's Obsession With Buying Stuff Should Terrify Us All,1
"Why Black Friday And The 'Buy, Buy, Buy' Mindset Are Not Good For Any Of Us",0
He Took How His Bullies Hurt Him And Turned It Into These Beautiful 3 Minutes,1
Notice That This Is The First Time The Color Of The President Doesn't Match The Color Of His House?,0
His Bullies Hurt Him So He Took That And Turned It Into These Beautiful 3 Minutes,1
His Bullies Hurt Him So He Took That And Turned It Into This Beautiful Poetry,0
This Is The Best A Breathalyzer Will Ever Sound,1
The Instrument You Really Don't Want To Be Playing This Holiday Season,0
"If You Thought Someone Couldn't Explain The Science Of Empathy With A Dry Erase Marker, You're Wrong",1
Watch How This Genius Explains The Evolution Of Empathy With A Dry Erase Marker,0
"If Someone Did This To My Pizza, I Would Probably Get Them Fired",1
"If A Politician Did This To My Pizza, I Would Probably Get Them Recalled",0
"20th Century Fox Gave Him $25,000 To Make A Movie Trailer. Here's What He Did Instead.",1
"20th Century Fox Offered Him $25,000 To Make A Movie Trailer. He Had Bigger Plans.",0
"The Wedding Is Beautiful And All, But His Dad's Response To Him Coming Out? It's Just... Wow.",1
An Officer And A Gentleman Get Married,0
The Most Simple Explanation Of How To Get Out Of This Recession I've Seen Yet,1
A Simple Minute And A Half On Why Low-Paying Jobs Are Tanking Our Cities,0
I've Never Seen Such A Clever Parody Of Social Smoking,1
"Too Funny To Miss: ""But I'm Not An Ear Wax Picker. I'm A Social Ear Wax Picker.""",0
I Can See Why This Has Been Called 'The Best Anti-Smoking Ad Ever',1
"Kids Say The Darndest Things, Like When They Ask To Bum A Smoke",0
What They're Doing To Kids In Pennsylvania Is Dooming Our Kids To Fail,1
"When The Future Of Our Kids Is Sliced Apart Like Christmas Ham, Haven't We Become Butchers?",0
"The Surprising Reason This Inmate Says, ""Now I Think Before I React""",1
"Behind Bars, But On Their Feet (And Hands): Does Yoga In Prison Make A Difference?",0
