clickability_test_id,headline,clicks,impressions
54e553af623362001a190000,What makes this 90 second video completely different from Hollywood? No white people.,20,2040
54e553af623362001a190000,Listen to the parts they've auditioned for and try not to say 'WTF?',28,2094
54e56051343139000c250000,"It's one little pill, and it's the smartest money move we could make. So why aren't we?",7,2092
54e56051343139000c250000,She wants to take a pill that will save the world money. A lot of money.,7,2016
54e56051343139000c250000,Anyone who really cares about cutting spending will want her to get this one little pill.,10,2025
54e56051343139000c250000,Here is the smartest money move we could make. How dumb is it that we're not?,12,2029
54e5873e343139001a6a0000,"3 major reasons to start talking about mental health. Like, now.",3,2078
54e5873e343139001a6a0000,Every single person in this video has been touched by mental illness.,4,1995
54e5873e343139001a6a0000,They're calling on millennials to end the stigma on mental health.,4,1986
54e5873e343139001a6a0000,Why the millennials of the world could be the key to ending shame about mental illness.,11,2054
54e5f4e534313900287c0000,"The bully punches him in the face. Later, he follows the bully home, and it all suddenly makes sense",64,2059
54e5f4e534313900287c0000,"After the bully punches him in the face, he doesn't just lay down. He follows the bully home.",67,2062
54e5f4e534313900287c0000,"After the bully punches him in the face, all he wants is revenge. But then he sees it happen.",75,2051
54e5f4e534313900287c0000,"After the bully punches him in the face, all he wants is revenge. But then he follows him home.",74,2013
54e5f4e534313900287c0000,"The bully punches him in the face. Later, he follows the bully home, and that's where he sees it.",84,2058
54e609d0623362000c890000,Why the millennials of the world could be the key to ending shame about mental illness.,6,1994
54e609d0623362000c890000,Why she thinks millennials are the ones who can make this problem go away.,9,2041
54e609d0623362000c890000,An actress and her friends talk about mental illness the way we all should.,10,2008
54e609d0623362000c890000,An actress decided to do something about the stigma of mental illness.,14,2111
54e60cd5343139000ca30000,Actresses are asked to bring “easy access skirts” to a casting. WTF?! *Facepalm*,48,1956
54e60cd5343139000ca30000,"A casting calls for an actress to bring an “easy access skirt” for a role. Really, Hollywood?",53,2092
54e60cd5343139000ca30000,An actress was told to bring her own “easy access skirt” to a casting. Ugh.,70,2083
54e60cd5343139000ca30000,"An actress was told to bring an “easy access skirt” to a casting. Well, dang.",94,2060
54e61a523431390028a40000,Here's a place south of the Sahara where getting water can kill you,8,2075
54e61a523431390028a40000,Imagine if your hands bled every time you went to get some water. That's what's happening here.,8,2014
54e61a523431390028a40000,She almost died getting water from a well. Why does she still use it?,9,2024
54e61a523431390028a40000,A mother and her daughter nearly died getting water from a well. The reason why is messed up.,12,2006
54e61a523431390028a40000,"After she was rescued from a well, she was passed out for 3 days. How can we make her life easier?",13,2029
54e61a523431390028a40000,"If you look at her hands, you'll see her struggles. Literally.",23,2041
54e61e1e623362001a900000,A transitioning male reproduced Adam Levine's nearly nude photo to prove a point. It worked.,64,4138
54e61e1e623362001a900000,2 trans men made a very clear point with their very pointed photo shoot.,68,4098
54e61e1e623362001a900000,2 trans men made a very clear point with their very pointed photo shoot.,110,3954
54e61e1e623362001a900000,2 trans men made a very clear point with their very pointed photo shoot.,113,4017
54e61e1e623362001a900000,A transitioning male reproduced Adam Levine's nearly nude photo to prove a point. It worked.,120,4030
54e61e1e623362001a900000,A transitioning male reproduced Adam Levine's nearly nude photo to prove a point. It worked.,124,4077
54e63d4464363500281e0000,He started a blog about what an American Asian’s allowed to be. Now he’s got a hit show.,14,2017
54e63d4464363500281e0000,"His show’s a hit, but he says, ‘America’s the best show running in the world right now.’",16,1984
54e63d4464363500281e0000,His show’s hilarious. He could care less if some think “fresh off the boat” is a slur.,19,2075
54e63d4464363500281e0000,"To him, it’s weird when white people tell him what to be mad about.",20,2022
54e63d4464363500281e0000,"When people say his TV show’s racist, he’s like, ‘I don’t know if you know any of us.’",36,2089
54e640d9623534001a2e0000,Teachers are working hard. Why does every education improvement seem to make their job harder?,2,2085
54e640d9623534001a2e0000,Imagine you spent 35 hours each week in a dictatorship. You'd want a happy and fulfilled dictator.,6,1980
54e640d9623534001a2e0000,"What if we treated teachers like skilled professionals, instead of lazy children? Let's try it!",8,2034
54e640d9623534001a2e0000,School is not going so well. Here's a cheap and easy way to fix it ... that teachers will love.,13,2063
54e640dc6436350028350000,2 trans men made a very clear point with their very pointed photo shoot.,64,2066
54e640dc6436350028350000,2 trans men made a very clear point with their  recent photo shoot.,68,2071
54e640dc6436350028350000,2 trans men prove an important point with a simple photo shoot.,78,2038
54e640dc6436350028350000,2 trans men make a very clear point with this  revealing photo shoot.,91,2016
54e6478d623534001a4a0000,"Stop having sex today, and the FDA will let you give blood next year. #celibacychallenge,",11,2022
54e6478d623534001a4a0000,You shouldn't always trust that sex advice is good. Even if Alan Cumming is giving it to you.,12,2045
54e6478d623534001a4a0000,"The FDA thinks gay men shouldn’t have sex for a year. Yes, seriously. #celibacychallenge",15,2050
54e6478d623534001a4a0000,"I thought Alan Cumming had lost his mind, then I watched the video and was so wrong.",19,2048
54e64cec62353400285d0000,A short film devoid of white people? Don't celebrate just yet.,24,2037
54e64cec62353400285d0000,Hollywood is all about innovation. But here's the side that's stuck in the past.,27,2050
54e64cec62353400285d0000,It's a different business than it was in the 60's. What's sad is what hasn't changed.,38,2062
54e64cec62353400285d0000,Listen to the parts they've auditioned for and try not to say 'WTF?',48,2057
54e64cec62353400285d0000,A rare behind the curtain look at acting that's less glam and more racist.,59,2027
54e658eb643635000c5d0000,"For every dollar we spend on it, we get $4 back. Magic? Nope. Just smart money.",4,1975
54e658eb643635000c5d0000,"Think birth control would cost taxpayers? Newsflash: It won't. Actually, it's the complete opposite.",5,2044
54e658eb643635000c5d0000,Some are afraid that birth control would cost taxpayers. What if it actually saved us lots of money?,5,2030
54e658eb643635000c5d0000,Spend $1 on this. Get $4 back. I can't BELIEVE more people aren't following this crazy-smart idea.,7,2019
54e658eb643635000c5d0000,The money we're looking for to fund schools? It could all be in one little pill.,8,2054
54e658eb643635000c5d0000,"The surprising pill that could mean extra money for our school system. Yes, really.",9,2117
54e65bce643635000c610000,"I had some weird birthday parties, but none that started an outbreak of an ""eradicated"" disease.",17,2020
54e65bce643635000c610000,"Worst birthday party ever: Dad messes up 100 years of progress, doesn't even get kid a Furby.",25,1998
54e65bce643635000c610000,An embarrassing dad made his kid's birthday party awful. And set public health back 100 years.,28,2058
54e65bce643635000c610000,Dad took blood samples at his kid's birthday party. And that's not the worst part.,36,2105
54e669cd623534000c8d0000,The best feature of his multi-million dollar home is a short hike away from it.,14,2552
54e669cd623534000c8d0000,"His mansion is really nice, but the part I like the best is WAAAY out back.",15,2607
54e669cd623534000c8d0000,The best feature of this Grammy winner's multi-million dollar home has nothing to do with his house.,15,2555
54e669cd623534000c8d0000,The best feature of his multi-million dollar home is nowhere near it.,21,2506
54e694f0396534000c220000,A funny-but-true lesson on why we seek to blame when things don't go right,19,2579
54e694f0396534000c220000,A funny-turns-serious lesson on why we seek to blame when things don't go right,22,2500
54e694f0396534000c220000,This woman will ruin everything you know about blaming.,24,2568
54e694f0396534000c220000,A funny-but-true lesson on why we seek to blame when things don't go right,24,2458
54e694f0396534000c220000,A funny-but-true lesson on why we seek to blame when things don't go right,29,2596
54e694f0396534000c220000,"Her story is pretty funny, but the lesson at the end will change the way you think about blaming.",35,2505
54e6c38d363531001a280000,The beautiful love letters survivors of sexual violence wrote to themselves.,6,2537
54e6c38d363531001a280000,These powerful love letters were written for people who survived sexual assault.,10,2564
54e6c38d363531001a280000,Moving love letters from survivors of sexual assault.,17,2580
54e6c38d363531001a280000,8 love letters to survivors of sexual violence. The one from the dad made me cry.,25,2470
54e73e02396534000c570000,In focus: What's really going on when we blame,41,2490
